customer_id,gender,past_3_years_bike_related_purchases,job_title,job_industry_category,wealth_segment,owns_car,tenure,customer_age,customer_birth_year,customer_year_month_name,customer_month_num,postcode,state,property_valuation,online_order,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,trans_month_name,trans_month_num,trans_week_num,AgeGroup
97,Male,16.0,Community Outreach Specialist,Financial Services,Mass Customer,Yes,10.0,44.0,1979.0,1979 July,07,2766.0,New South Wales,8.0,1.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,August,8.0,32,40-49
98,Female,19.0,Safety Technician IV,Health,Mass Customer,No,7.0,67.0,1956.0,1956 March,03,2209.0,New South Wales,10.0,0.0,Norco Bicycles,Standard,high,small,1661.92,1479.11,34586.0,July,7.0,30,60-69
98,Female,19.0,Safety Technician IV,Health,Mass Customer,No,7.0,67.0,1956.0,1956 March,03,2209.0,New South Wales,10.0,0.0,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,August,8.0,32,60-69
98,Female,19.0,Safety Technician IV,Health,Mass Customer,No,7.0,67.0,1956.0,1956 March,03,2209.0,New South Wales,10.0,1.0,Solex,Standard,low,medium,945.04,507.58,35052.0,May,5.0,18,60-69
98,Female,19.0,Safety Technician IV,Health,Mass Customer,No,7.0,67.0,1956.0,1956 March,03,2209.0,New South Wales,10.0,0.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,April,4.0,16,60-69
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,0.0,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,September,9.0,36,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,1.0,WeareA2B,Standard,medium,small,175.89,131.92,37668.0,October,10.0,42,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,0.0,Solex,Standard,medium,medium,441.49,84.99,34071.0,June,6.0,24,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,September,9.0,39,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,1.0,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,October,10.0,39,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,1.0,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,September,9.0,36,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,1.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,March,3.0,10,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,0.0,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,December,12.0,52,20-29
99,Male,97.0,VP Accounting,Financial Services,Mass Customer,No,3.0,25.0,1998.0,1998 June,06,2160.0,New South Wales,9.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,November,11.0,47,20-29
100,Male,80.0,General Manager,Financial Services,Mass Customer,Yes,4.0,55.0,1968.0,1968 May,05,2065.0,New South Wales,12.0,1.0,OHM Cycles,Standard,high,medium,2005.66,1203.4,41848.0,May,5.0,19,50-59
100,Male,80.0,General Manager,Financial Services,Mass Customer,Yes,4.0,55.0,1968.0,1968 May,05,2065.0,New South Wales,12.0,1.0,OHM Cycles,Road,medium,medium,742.54,667.4,38647.0,December,12.0,51,50-59
101,Male,83.0,Nurse Practicioner,Manufacturing,High Net Worth,No,11.0,47.0,1975.0,1975 December,12,2150.0,New South Wales,10.0,1.0,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,March,3.0,12,40-49
101,Male,83.0,Nurse Practicioner,Manufacturing,High Net Worth,No,11.0,47.0,1975.0,1975 December,12,2150.0,New South Wales,10.0,1.0,OHM Cycles,Road,high,large,12.01,7.21,39880.0,July,7.0,30,40-49
101,Male,83.0,Nurse Practicioner,Manufacturing,High Net Worth,No,11.0,47.0,1975.0,1975 December,12,2150.0,New South Wales,10.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,June,6.0,24,40-49
101,Male,83.0,Nurse Practicioner,Manufacturing,High Net Worth,No,11.0,47.0,1975.0,1975 December,12,2150.0,New South Wales,10.0,0.0,Solex,Standard,high,medium,748.17,448.9,33552.0,December,12.0,51,40-49
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,1.0,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,September,9.0,37,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,0.0,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,November,11.0,46,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,1.0,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,August,8.0,33,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,1.0,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,March,3.0,13,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,1.0,Solex,Standard,medium,large,1061.56,733.58,34170.0,April,4.0,16,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,0.0,WeareA2B,Standard,medium,medium,1807.45,778.69,42145.0,May,5.0,19,60-69
102,Male,51.0,Quality Control Specialist,Manufacturing,Affluent Customer,No,16.0,66.0,1956.0,1956 November,11,2168.0,New South Wales,9.0,0.0,WeareA2B,Standard,low,medium,642.31,513.85,41922.0,April,4.0,14,60-69
103,Female,49.0,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,26.0,1997.0,1997 April,04,2046.0,New South Wales,12.0,1.0,OHM Cycles,Standard,high,medium,227.88,136.73,37838.0,June,6.0,22,20-29
103,Female,49.0,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,26.0,1997.0,1997 April,04,2046.0,New South Wales,12.0,1.0,Solex,Standard,high,medium,1024.66,614.8,35160.0,August,8.0,33,20-29
103,Female,49.0,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,26.0,1997.0,1997 April,04,2046.0,New South Wales,12.0,0.0,OHM Cycles,Road,medium,small,1810.0,1610.9,34071.0,January,1.0,2,20-29
103,Female,49.0,Product Engineer,Financial Services,Affluent Customer,Yes,4.0,26.0,1997.0,1997 April,04,2046.0,New South Wales,12.0,0.0,Trek Bicycles,Standard,medium,small,1775.81,1580.47,33455.0,September,9.0,36,20-29
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,0.0,WeareA2B,Standard,medium,medium,1231.15,161.6,34586.0,October,10.0,40,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,1.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,July,7.0,28,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,0.0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,37698.0,June,6.0,24,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,1.0,Solex,Standard,high,medium,1024.66,614.8,34244.0,February,2.0,9,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,0.0,Norco Bicycles,Mountain,low,small,688.63,612.88,40670.0,October,10.0,43,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,0.0,OHM Cycles,Standard,medium,medium,235.63,125.07,36367.0,June,6.0,24,40-49
104,Female,40.0,Automation Specialist II,Health,Mass Customer,Yes,9.0,45.0,1978.0,1978 June,06,4171.0,QLD,10.0,0.0,Solex,Standard,medium,medium,71.49,53.62,41245.0,March,3.0,9,40-49
105,Female,25.0,Recruiting Manager,Manufacturing,Mass Customer,No,1.0,22.0,2001.0,2001 September,09,2155.0,New South Wales,10.0,0.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,March,3.0,10,20-29
105,Female,25.0,Recruiting Manager,Manufacturing,Mass Customer,No,1.0,22.0,2001.0,2001 September,09,2155.0,New South Wales,10.0,0.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823.0,October,10.0,40,20-29
105,Female,25.0,Recruiting Manager,Manufacturing,Mass Customer,No,1.0,22.0,2001.0,2001 September,09,2155.0,New South Wales,10.0,1.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,March,3.0,13,20-29
105,Female,25.0,Recruiting Manager,Manufacturing,Mass Customer,No,1.0,22.0,2001.0,2001 September,09,2155.0,New South Wales,10.0,1.0,OHM Cycles,Standard,high,medium,1458.17,874.9,33455.0,July,7.0,31,20-29
106,Male,54.0,Software Test Engineer III,Health,High Net Worth,Yes,18.0,57.0,1966.0,1966 July,07,2517.0,New South Wales,9.0,0.0,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,June,6.0,25,50-59
106,Male,54.0,Software Test Engineer III,Health,High Net Worth,Yes,18.0,57.0,1966.0,1966 July,07,2517.0,New South Wales,9.0,1.0,WeareA2B,Standard,medium,medium,1065.03,230.09,38002.0,September,9.0,36,50-59
106,Male,54.0,Software Test Engineer III,Health,High Net Worth,Yes,18.0,57.0,1966.0,1966 July,07,2517.0,New South Wales,9.0,1.0,Solex,Standard,medium,medium,71.49,53.62,41701.0,December,12.0,52,50-59
107,Female,97.0,Nurse Practicioner,Financial Services,Mass Customer,Yes,9.0,33.0,1990.0,1990 July,07,2096.0,New South Wales,12.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,34586.0,October,10.0,41,30-39
107,Female,97.0,Nurse Practicioner,Financial Services,Mass Customer,Yes,9.0,33.0,1990.0,1990 July,07,2096.0,New South Wales,12.0,0.0,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,April,4.0,15,30-39
107,Female,97.0,Nurse Practicioner,Financial Services,Mass Customer,Yes,9.0,33.0,1990.0,1990 July,07,2096.0,New South Wales,12.0,0.0,OHM Cycles,Standard,high,medium,227.88,136.73,38258.0,May,5.0,21,30-39
107,Female,97.0,Nurse Practicioner,Financial Services,Mass Customer,Yes,9.0,33.0,1990.0,1990 July,07,2096.0,New South Wales,12.0,1.0,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,January,1.0,5,30-39
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,0.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,37698.0,January,1.0,4,40-49
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,0.0,Giant Bicycles,Standard,medium,medium,1403.5,954.82,35667.0,June,6.0,25,40-49
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,1.0,OHM Cycles,Standard,low,medium,1793.43,248.82,36146.0,May,5.0,20,40-49
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,1.0,Solex,Standard,high,medium,748.17,448.9,42105.0,November,11.0,46,40-49
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,1.0,Trek Bicycles,Standard,medium,large,2091.47,388.92,40779.0,February,2.0,8,40-49
112,Female,88.0,Marketing Manager,Retail,High Net Worth,No,12.0,48.0,1975.0,1975 August,08,3204.0,VIC,11.0,1.0,Trek Bicycles,Road,medium,large,1894.19,598.76,40649.0,January,1.0,4,40-49
114,Female,10.0,Teacher,Entertainment,Affluent Customer,No,8.0,38.0,1985.0,1985 October,10,2170.0,New South Wales,9.0,0.0,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,October,10.0,42,30-39
114,Female,10.0,Teacher,Entertainment,Affluent Customer,No,8.0,38.0,1985.0,1985 October,10,2170.0,New South Wales,9.0,1.0,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,June,6.0,25,30-39
114,Female,10.0,Teacher,Entertainment,Affluent Customer,No,8.0,38.0,1985.0,1985 October,10,2170.0,New South Wales,9.0,0.0,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,May,5.0,20,30-39
114,Female,10.0,Teacher,Entertainment,Affluent Customer,No,8.0,38.0,1985.0,1985 October,10,2170.0,New South Wales,9.0,0.0,Solex,Standard,medium,large,202.62,151.96,42458.0,February,2.0,5,30-39
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,1.0,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,December,12.0,50,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,September,9.0,38,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,1.0,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,October,10.0,42,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,0.0,Trek Bicycles,Road,low,small,1720.7,1531.42,38991.0,September,9.0,39,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,0.0,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,December,12.0,50,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,1.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,38573.0,February,2.0,7,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,September,9.0,39,40-49
115,Male,77.0,Account Executive,Health,Mass Customer,No,18.0,41.0,1981.0,1981 December,12,3844.0,VIC,1.0,0.0,Solex,Standard,medium,large,1071.23,380.74,35160.0,January,1.0,3,40-49
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,1.0,Giant Bicycles,Standard,high,medium,1129.13,677.48,33549.0,May,5.0,20,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,0.0,WeareA2B,Touring,medium,medium,1466.68,363.25,42560.0,November,11.0,46,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,0.0,WeareA2B,Standard,medium,small,175.89,131.92,42295.0,July,7.0,28,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,1.0,Solex,Standard,medium,medium,100.35,75.26,34556.0,December,12.0,51,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,1.0,Trek Bicycles,Standard,high,medium,358.39,215.03,34556.0,July,7.0,28,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,1.0,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,July,7.0,26,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,0.0,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33888.0,May,5.0,21,20-29
116,Male,49.0,Assistant Professor,Manufacturing,Affluent Customer,Yes,2.0,24.0,1999.0,1999 February,02,2168.0,New South Wales,8.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,38258.0,August,8.0,33,20-29
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,WeareA2B,Standard,medium,medium,1762.96,950.52,42688.0,June,6.0,25,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,39298.0,September,9.0,37,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,WeareA2B,Touring,medium,medium,1466.68,363.25,34556.0,April,4.0,17,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,Solex,Standard,medium,medium,1483.2,99.59,38216.0,December,12.0,51,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,0.0,WeareA2B,Road,low,small,1172.78,1043.77,35052.0,June,6.0,24,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,0.0,Solex,Standard,medium,medium,441.49,84.99,42172.0,May,5.0,20,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,Solex,Standard,high,medium,748.17,448.9,42105.0,April,4.0,15,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,Trek Bicycles,Standard,medium,large,1469.44,596.55,36668.0,January,1.0,2,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,1.0,Solex,Standard,medium,medium,1577.53,826.51,37220.0,February,2.0,8,40-49
117,Female,75.0,Marketing Manager,Manufacturing,Mass Customer,No,15.0,41.0,1982.0,1982 February,02,4226.0,QLD,6.0,0.0,Giant Bicycles,Standard,high,medium,1179.0,707.4,38693.0,December,12.0,52,40-49
120,Male,80.0,Legal Assistant,Financial Services,High Net Worth,Yes,4.0,45.0,1978.0,1978 September,09,2485.0,New South Wales,2.0,1.0,Norco Bicycles,Standard,high,medium,1148.64,689.18,41533.0,June,6.0,25,40-49
120,Male,80.0,Legal Assistant,Financial Services,High Net Worth,Yes,4.0,45.0,1978.0,1978 September,09,2485.0,New South Wales,2.0,1.0,Solex,Standard,high,medium,1024.66,614.8,35160.0,August,8.0,34,40-49
121,Male,82.0,Graphic Designer,Manufacturing,Mass Customer,No,15.0,66.0,1957.0,1957 October,10,2097.0,New South Wales,9.0,0.0,Solex,Standard,low,medium,1289.85,74.51,39427.0,February,2.0,7,60-69
121,Male,82.0,Graphic Designer,Manufacturing,Mass Customer,No,15.0,66.0,1957.0,1957 October,10,2097.0,New South Wales,9.0,0.0,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,January,1.0,1,60-69
121,Male,82.0,Graphic Designer,Manufacturing,Mass Customer,No,15.0,66.0,1957.0,1957 October,10,2097.0,New South Wales,9.0,1.0,WeareA2B,Standard,medium,medium,1065.03,230.09,36833.0,August,8.0,34,60-69
121,Male,82.0,Graphic Designer,Manufacturing,Mass Customer,No,15.0,66.0,1957.0,1957 October,10,2097.0,New South Wales,9.0,0.0,Solex,Road,medium,medium,416.98,312.74,35560.0,September,9.0,36,60-69
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,Yes,12.0,44.0,1979.0,1979 April,04,4817.0,QLD,2.0,0.0,WeareA2B,Standard,medium,small,1415.01,1259.36,34556.0,August,8.0,35,40-49
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,Yes,12.0,44.0,1979.0,1979 April,04,4817.0,QLD,2.0,1.0,WeareA2B,Road,low,small,1172.78,1043.77,34556.0,December,12.0,51,40-49
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,Yes,12.0,44.0,1979.0,1979 April,04,4817.0,QLD,2.0,1.0,OHM Cycles,Standard,low,medium,1793.43,248.82,39526.0,June,6.0,22,40-49
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,Yes,12.0,44.0,1979.0,1979 April,04,4817.0,QLD,2.0,1.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,October,10.0,40,40-49
122,Male,87.0,Quality Control Specialist,Financial Services,Mass Customer,Yes,12.0,44.0,1979.0,1979 April,04,4817.0,QLD,2.0,0.0,Solex,Standard,medium,medium,1577.53,826.51,39526.0,September,9.0,37,40-49
123,Female,85.0,Analyst Programmer,Financial Services,High Net Worth,No,15.0,34.0,1988.0,1988 December,12,2516.0,New South Wales,8.0,1.0,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,June,6.0,25,30-39
123,Female,85.0,Analyst Programmer,Financial Services,High Net Worth,No,15.0,34.0,1988.0,1988 December,12,2516.0,New South Wales,8.0,1.0,Norco Bicycles,Standard,medium,medium,360.4,270.3,42710.0,February,2.0,7,30-39
123,Female,85.0,Analyst Programmer,Financial Services,High Net Worth,No,15.0,34.0,1988.0,1988 December,12,2516.0,New South Wales,8.0,0.0,Solex,Standard,medium,medium,1577.53,826.51,40618.0,February,2.0,6,30-39
123,Female,85.0,Analyst Programmer,Financial Services,High Net Worth,No,15.0,34.0,1988.0,1988 December,12,2516.0,New South Wales,8.0,0.0,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,January,1.0,52,30-39
124,Female,27.0,Administrative Assistant II,Health,High Net Worth,Yes,5.0,28.0,1995.0,1995 May,05,3074.0,VIC,8.0,0.0,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,April,4.0,16,20-29
124,Female,27.0,Administrative Assistant II,Health,High Net Worth,Yes,5.0,28.0,1995.0,1995 May,05,3074.0,VIC,8.0,0.0,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0,October,10.0,41,20-29
124,Female,27.0,Administrative Assistant II,Health,High Net Worth,Yes,5.0,28.0,1995.0,1995 May,05,3074.0,VIC,8.0,0.0,Solex,Standard,medium,large,1061.56,733.58,40487.0,March,3.0,10,20-29
